number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_params_decision_threshold,params_params_feature_fraction,params_params_resampling,params_params_sample_rows,params_params_scale_pos_weight,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,user_attrs_acc_test,user_attrs_acc_val,user_attrs_decision_threshold,user_attrs_f1_test,user_attrs_f1_val,user_attrs_feature_fraction,user_attrs_pr_auc_test,user_attrs_pr_auc_val,user_attrs_prec_test,user_attrs_prec_val,user_attrs_rec_test,user_attrs_rec_val,user_attrs_resampling_strategy,user_attrs_roc_auc_test,user_attrs_roc_auc_val,user_attrs_sample_rows,state
32,0.5017246785826278,2025-09-23 11:59:43.060399,2025-09-23 11:59:58.246714,0 days 00:00:15.186315,0.0003864265049411247,dart,0.9783355912185043,5.11318982546456,depthwise,0.002217696820587352,0.10989775864543117,8,4,0.3711451038491632,500,tree,0.5902377456842315,0.8360239036769572,none,0.8852903742513881,0.5133309656213542,0.16657257601432096,uniform,0.07299125098919709,0.8897532139373467,0.8412324700583478,0.8373259623259623,0.5902377456842315,0.5163704396632367,0.5017246785826278,0.8360239036769572,0.8126079322475961,0.8064454713322335,0.952819332566168,0.9389671361502347,0.3541488451668092,0.3423192126658109,none,0.9195071993391383,0.9184873104707079,0.8852903742513881,COMPLETE
33,0.49084036056993313,2025-09-23 11:59:58.363382,2025-09-23 12:00:30.536860,0 days 00:00:32.173478,0.006450476641246382,dart,0.5649124534403838,1.314827992911276,lossguide,0.00021490470437555357,0.04890068239195274,3,11,0.6471183509768191,700,forest,0.6109630247395013,0.5985271400928198,none,0.6869065689662808,0.9086415008391564,0.18996347795006024,uniform,0.16303586556321273,0.4096945193917426,0.8229092025795884,0.8207411957411958,0.6109630247395013,0.5025876940770557,0.49084036056993313,0.5985271400928198,0.6751810308937114,0.6719662061355631,0.7666666666666667,0.7658802177858439,0.3738237810094098,0.36114676936243045,none,0.8704738858404075,0.8746180162011976,0.6869065689662808,COMPLETE
34,0.5700804884818207,2025-09-23 12:00:30.657417,2025-09-23 12:00:31.414124,0 days 00:00:00.756707,0.747173510944974,gbtree,0.544321951606449,5.775429488313755,lossguide,57.09525868760136,0.008301482423547812,7,3,0.8325882904005878,900,,0.41103843909270643,0.7719029750386632,none,0.6963378382735472,0.6727141608258875,,,,0.22828994860439275,0.8429726686457161,0.8414209664209664,0.41103843909270643,0.5804157549234136,0.5700804884818207,0.7719029750386632,0.7460695099516598,0.741500550198859,0.8050075872534143,0.811216429699842,0.45380667236954664,0.43945228925973473,none,0.8889295922256647,0.8868586862780428,0.6963378382735472,COMPLETE
35,0.6751304347826087,2025-09-23 12:00:31.535415,2025-09-23 12:00:51.364267,0 days 00:00:19.828852,0.009253849015686676,dart,0.708848844357713,6.900250201912273,depthwise,1.5766392191424696,0.002992145415050893,8,10,51.53866664021132,600,forest,0.5303004648179489,0.6992171293098386,none,0.9544218592063691,3.309307511210256,0.47958330151761125,weighted,0.41232494453403856,0.8054229141895115,0.8045859351008292,0.8087633087633087,0.5303004648179489,0.67361942212344,0.6751304347826087,0.6992171293098386,0.7815828800667097,0.7763271211258534,0.5610937054970094,0.5687078816290654,0.8426005132591959,0.8305519897304237,none,0.9061855238712264,0.903533849311253,0.9544218592063691,COMPLETE
36,0.38612143742255267,2025-09-23 12:00:51.485418,2025-09-23 12:01:00.629769,0 days 00:00:09.144351,0.00012530575457330494,dart,0.521007600642887,3.553688484719296,depthwise,0.013811515731222393,0.0001327983914580475,10,11,75.3265653748178,400,tree,0.3062424257787313,0.5655276156076289,oversample,0.5340370369873602,1.3420408235290098,0.4347442652733161,uniform,0.40874615721679664,0.34818586018894715,0.23932848807452145,0.23925061425061425,0.3062424257787313,0.3862228462872718,0.38612143742255267,0.5655276156076289,0.6398317956685619,0.6329260268566659,0.23932848807452145,0.23925061425061425,1.0,1.0,oversample,0.852221446719572,0.8512934314477965,0.5340370369873602,COMPLETE
37,0.5457420924574209,2025-09-23 12:01:00.749452,2025-09-23 12:01:29.674005,0 days 00:00:28.924553,0.08746455266438719,dart,0.2522433657214242,1.6295442604660537,depthwise,0.6800965068422585,0.46052843940476307,2,12,1.687183370239116,700,forest,0.41482060796785186,0.5230036554436485,oversample,0.7074284346667821,2.5441617010486195,0.331252285766338,uniform,0.22145686649186802,0.9915278218275452,0.6028252635889036,0.6177313677313677,0.41482060796785186,0.5342136854741897,0.5457420924574209,0.5230036554436485,0.6746246774064932,0.6615087396369839,0.371328437917223,0.38126806051334355,0.9516680923866553,0.9597774925117672,oversample,0.8657332661512432,0.8660899790265565,0.7074284346667821,COMPLETE
38,0.6066409266409266,2025-09-23 12:01:29.790996,2025-09-23 12:02:22.129604,0 days 00:00:52.338608,0.0031370413722230676,dart,0.9607620888443154,2.965562650640299,lossguide,89.55038565050516,0.3838815773469024,0,12,51.861495564087015,900,forest,0.39512289701561554,0.7511947287446308,undersample,0.724645824343869,0.7427165533326909,0.3653545495637381,weighted,0.7935481911004557,0.2847249239057858,0.7373323779301874,0.7392506142506142,0.39512289701561554,0.6096744752053544,0.6066409266409266,0.7511947287446308,0.6363639236672636,0.6364583282612766,0.4730878186968839,0.4746254229096182,0.8571428571428571,0.8403936670945656,undersample,0.8602057664473809,0.8572145438217018,0.724645824343869,COMPLETE
39,0.6273830155979203,2025-09-23 12:02:22.248683,2025-09-23 12:02:22.838280,0 days 00:00:00.589597,0.051396091784393465,gbtree,0.4342352251524151,9.67965566604227,lossguide,92.55603420032597,0.05984897328295209,1,12,12.552354057838981,900,,0.5416471216083527,0.7961152093809184,none,0.9476929421441049,1.2071967664749592,,,,0.2566958225473667,0.8511618384686253,0.8459254709254709,0.5416471216083527,0.6451927769643728,0.6273830155979203,0.7961152093809184,0.7651798608507678,0.7543558811872206,0.7511363636363636,0.7444183313748531,0.5654405474764757,0.542148053059478,none,0.9011998783447005,0.8965846218817457,0.9476929421441049,COMPLETE
40,0.3574171029668412,2025-09-23 12:02:22.958084,2025-09-23 12:02:23.702194,0 days 00:00:00.744110,0.007282574831482065,gbtree,0.6199763538034114,2.48413465082971,depthwise,0.1084421958273968,0.004838093391641988,10,5,1.6037645376029641,600,,0.6449274187343609,0.8700487628088412,none,0.6268212621284114,0.5593199373205134,,,,0.498427891104598,0.8114443648275156,0.8115274365274365,0.6449274187343609,0.3581881533101045,0.3574171029668412,0.8700487628088412,0.7840031737170589,0.7734606791220595,0.9661654135338346,0.9696969696969697,0.21984602224123181,0.21908429610611896,none,0.9070790019246356,0.902845329794054,0.6268212621284114,COMPLETE
41,0.4848844101956135,2025-09-23 12:02:23.821833,2025-09-23 12:02:25.066597,0 days 00:00:01.244764,0.004968186674843515,gbtree,0.7682694631793707,8.792347630313271,lossguide,0.18283878344847437,0.0018362469076578314,5,5,10.683841755985934,800,,0.6688445847068771,0.6395339741142991,oversample,0.7029711609841418,0.6144188758165656,,,,0.2241882064047861,0.8228068379568021,0.8220720720720721,0.6688445847068771,0.4972407783909381,0.4848844101956135,0.6395339741142991,0.688361571458196,0.6855362148931641,0.7746606334841629,0.7888138862102217,0.3661248930710009,0.3500213949507916,oversample,0.8694639097144543,0.8695142940210397,0.7029711609841418,COMPLETE
42,0.6633713993523095,2025-09-23 12:02:25.185211,2025-09-23 12:02:27.309579,0 days 00:00:02.124368,0.40027035149734996,gbtree,0.9702162558721941,0.027032138935026984,lossguide,0.7641522977905187,0.03058787503696497,8,9,70.23976698491506,700,,0.5039228786486336,0.8469782054672738,oversample,0.8954200816137025,1.0787849373320324,,,,0.6709916879762305,0.7940423789538336,0.7978091728091729,0.5039228786486336,0.6605937921727395,0.6633713993523095,0.8469782054672738,0.7349547273466539,0.7213076206000993,0.5454038997214484,0.5512747875354108,0.8374679213002566,0.832691484809585,oversample,0.8932560796856026,0.8912965478378835,0.8954200816137025,COMPLETE
43,0.6596964586846543,2025-09-23 12:02:27.430797,2025-09-23 12:02:44.060995,0 days 00:00:16.630198,17.01039539206387,dart,0.9378783854373065,1.3346147093493443,lossguide,76.46818756168646,0.19091555957823844,9,9,7.185855913207222,500,forest,0.4200115677903718,0.8305587557540497,undersample,0.94315233304328,0.7234985219446359,0.48414320514714865,weighted,0.8278045297003426,0.6021766089162592,0.7829869996929061,0.7934070434070434,0.4200115677903718,0.6498183019491246,0.6596964586846543,0.8305587557540497,0.7047712822246395,0.692799560148972,0.5293326157158235,0.5443918730865572,0.8413173652694611,0.8369704749679076,undersample,0.883916059685232,0.8864482636922071,0.94315233304328,COMPLETE
44,0.0,2025-09-23 12:02:44.179526,2025-09-23 12:02:45.173050,0 days 00:00:00.993524,2.7498151918585525,gbtree,0.7380658490372172,0.6107853706678734,depthwise,27.95102540283401,0.00014013177713917635,10,5,0.1512978981356561,800,,0.4448756235757557,0.8401743330075008,none,0.6891225874617308,1.4778111996397427,,,,0.9184498857709882,0.7606715119254785,0.7607493857493858,0.4448756235757557,0.0,0.0,0.8401743330075008,0.7621844321639446,0.7529990388967447,0.0,0.0,0.0,0.0,none,0.9010669473671609,0.899151468938568,0.6891225874617308,COMPLETE
45,0.3106931382793452,2025-09-23 12:02:45.296711,2025-09-23 12:03:05.905388,0 days 00:00:20.608677,0.010589227786618366,dart,0.30675154539648325,3.6792758053704135,lossguide,0.05484276564938645,0.0007618747400346946,6,5,3.4957328033738024,600,tree,0.6252215452989842,0.5738427891033537,none,0.9448968282227701,4.733644813803054,0.32958823592501413,uniform,0.35753107245123783,0.9763949548767821,0.8017197256628109,0.7973996723996724,0.6252215452989842,0.33641658102089755,0.3106931382793452,0.5738427891033537,0.6993105160526096,0.6964545502717037,0.8450946643717728,0.8352059925093633,0.21000855431993157,0.19084296106118956,none,0.8746862063404192,0.8770042254955834,0.9448968282227701,COMPLETE
46,0.6142918028128995,2025-09-23 12:03:06.026042,2025-09-23 12:03:21.241932,0 days 00:00:15.215890,0.3452775473832595,dart,0.878520304277588,1.1732048038481102,lossguide,0.00043855578196197253,0.07237904979163615,4,8,75.20085340982759,500,tree,0.4991107631301367,0.7353104519590364,undersample,0.6207785200199591,1.9056885912923358,0.19016759176378656,uniform,0.13302780902754516,0.7963184591578345,0.7175760057324189,0.722051597051597,0.4991107631301367,0.6094833687190375,0.6142918028128995,0.7353104519590364,0.691382267790566,0.6820317035671419,0.4554685847260419,0.45980433857932795,0.9208725406330197,0.9251176722293539,undersample,0.8814197546426266,0.8805547623502072,0.6207785200199591,COMPLETE
47,0.6125541125541125,2025-09-23 12:03:21.364918,2025-09-23 12:04:28.755289,0 days 00:01:07.390371,0.025053755801985534,dart,0.47577450190040615,2.712520767618641,depthwise,0.02647015253873358,0.1480741880190493,4,7,0.22487785627034004,1000,forest,0.5147692004329562,0.8686271212982386,none,0.702517806648475,0.6448327928577149,0.21588006382715963,weighted,0.5530749298292886,0.7371067829361226,0.8578155389497389,0.8533988533988534,0.5147692004329562,0.6296987470007998,0.6125541125541125,0.8686271212982386,0.8014762687285133,0.788723762369236,0.8358103326256192,0.8329654157468727,0.5051325919589392,0.4843816859221224,none,0.9173964775909855,0.9119411062159831,0.702517806648475,COMPLETE
48,0.6630691399662731,2025-09-23 12:04:28.873349,2025-09-23 12:05:10.653873,0 days 00:00:41.780524,0.16199482072437701,dart,0.6193470883150065,8.671671591051991,depthwise,0.00014967229194294345,0.35305179180039215,0,9,0.20412418570534627,800,forest,0.38855857851710884,0.5810601303544166,oversample,0.632519849182241,0.6294830860063853,0.25907490689558715,uniform,0.7584991764163581,0.5233948943514071,0.7992629747159382,0.7954545454545454,0.38855857851710884,0.6720187322294698,0.6630691399662731,0.5810601303544166,0.7717268100387471,0.7681823767407359,0.5517714913485307,0.5471750626217645,0.8592814371257484,0.8412494651262302,oversample,0.9049190965781685,0.9007642238418007,0.632519849182241,COMPLETE
49,0.5884686590848982,2025-09-23 12:05:10.770775,2025-09-23 12:05:32.120269,0 days 00:00:21.349494,4.8851466030269295,dart,0.9417694458984944,5.282340891785358,lossguide,0.012492281220068489,0.0005473941385159189,4,4,1.9904561700755148,600,forest,0.45055566207774045,0.76218990553861,undersample,0.6304522496905298,1.1584621274344638,0.43918624768999703,uniform,0.6217062985408767,0.8008173190851189,0.6732521240659228,0.6814086814086814,0.45055566207774045,0.5832898172323759,0.5884686590848982,0.76218990553861,0.7551306457514559,0.7473468605086103,0.41976700488538143,0.4258373205741627,0.9555175363558597,0.9520753102267865,undersample,0.8968815353893402,0.8949420677939224,0.6304522496905298,COMPLETE
50,0.0,2025-09-23 12:05:32.236483,2025-09-23 12:05:34.938271,0 days 00:00:02.701788,19.560457963312658,dart,0.9731119771503147,6.128667531169923,depthwise,0.00030776384074541823,0.00010334258588113893,6,12,0.34335225512750805,200,tree,0.39907400899692635,0.9403390615235399,none,0.929388734115951,1.0404075940841655,0.4654093586489866,weighted,0.46868529351767446,0.7756961262738307,0.7606715119254785,0.7607493857493858,0.39907400899692635,0.0,0.0,0.9403390615235399,0.7793655003129506,0.7699979880146708,0.0,0.0,0.0,0.0,none,0.9014427457444532,0.9006503823192196,0.929388734115951,COMPLETE
51,0.658315064202944,2025-09-23 12:05:35.054837,2025-09-23 12:05:52.517618,0 days 00:00:17.462781,0.0009914868238740185,dart,0.4352613299065329,2.448894794200994,lossguide,0.0019894982692230277,0.08494518667992498,8,12,10.643082851156922,500,tree,0.36255333954718516,0.623278469905578,oversample,0.5376795345416702,1.0073228740871858,0.42211748077651207,weighted,0.12516543103375152,0.9382052881802923,0.7672228477838059,0.7766175266175266,0.36255333954718516,0.6497227356746765,0.658315064202944,0.623278469905578,0.7992190791414033,0.7946668929822998,0.5077034183919115,0.5191405285255619,0.9020530367835757,0.899443731279418,oversample,0.910583757797284,0.9105238742717411,0.5376795345416702,COMPLETE
52,0.5437593984962406,2025-09-23 12:05:52.637447,2025-09-23 12:05:59.750765,0 days 00:00:07.113318,0.0001737628021014533,gbtree,0.5266423266717959,2.5039821285357275,lossguide,0.07949891678696588,0.0028134883652884504,7,12,0.5327651180827242,1000,,0.6817335261570767,0.6442849788258478,none,0.9487713823247028,1.1243622212889184,,,,0.7117640848601017,0.8503429214863343,0.8446969696969697,0.6817335261570767,0.5646217986896962,0.5437593984962406,0.6442849788258478,0.8206709636383194,0.8140934191241967,0.9294117647058824,0.9149797570850202,0.40547476475620187,0.38682071031236626,none,0.9232414402983639,0.9221066301774931,0.9487713823247028,COMPLETE
53,0.5938204482164169,2025-09-23 12:05:59.869276,2025-09-23 12:06:00.373938,0 days 00:00:00.504662,0.00010075713022501843,gbtree,0.25084301986892676,5.269074490521803,lossguide,0.08434472784484831,0.003095858438388757,2,4,17.206751239654704,300,,0.643335055453705,0.8187311386861034,oversample,0.5795731184711215,3.1758748193980817,,,,0.5403213802840439,0.6800081891698229,0.6864250614250614,0.643335055453705,0.5892247043363995,0.5938204482164169,0.8187311386861034,0.7401793819406361,0.7323286845438259,0.42526555386949927,0.43024596464258263,0.9589392643284859,0.9580658964484382,oversample,0.8932609145858464,0.8916248571150693,0.5795731184711215,COMPLETE
54,0.6621334466638334,2025-09-23 12:06:00.491939,2025-09-23 12:06:01.310578,0 days 00:00:00.818639,0.00043980936487665205,gbtree,0.5785143827725154,4.181092117480008,depthwise,0.0010907070633969166,0.0012116746353160528,4,3,13.968757963335328,1000,,0.44940440566227347,0.9597537034529103,none,0.9445299765948643,1.6391109477528876,,,,0.8538712891692972,0.8390828129798341,0.8372235872235873,0.44940440566227347,0.6729088639200999,0.6621334466638334,0.9597537034529103,0.7608317061991853,0.7509640599954435,0.6551863857374393,0.65766146053187,0.6916167664670658,0.6666666666666666,none,0.8984359558177607,0.894140772039002,0.9445299765948643,COMPLETE
55,0.6358111266947172,2025-09-23 12:06:01.430830,2025-09-23 12:06:02.341857,0 days 00:00:00.911027,0.01090903323847427,gbtree,0.970557836208304,9.233053075587083,lossguide,0.004977612828609667,0.0021277116243660402,9,4,64.76660402304312,600,,0.4967568926833378,0.7234384819730996,none,0.5927589487615881,3.962151673442648,,,,0.6801702945050352,0.7517657897430648,0.7607493857493858,0.4967568926833378,0.6281245207790216,0.6358111266947172,0.7234384819730996,0.6856988451985158,0.6728911236272015,0.4896007650011953,0.5,0.8759623609923011,0.8729139922978177,none,0.8787974831811665,0.8786309442679239,0.5927589487615881,COMPLETE
56,0.6685687113647171,2025-09-23 12:06:02.461425,2025-09-23 12:06:03.183358,0 days 00:00:00.721933,5.936660467684528,gbtree,0.8166982052549183,5.777094243168404,depthwise,4.732347195969797,0.04911051604858145,9,10,0.7408671673233455,1000,,0.47652858807216425,0.9333942716295478,undersample,0.7241845894489987,1.5324293216562233,,,,0.4756243686034498,0.7791995086498106,0.7859336609336609,0.47652858807216425,0.6651141127154169,0.6685687113647171,0.9333942716295478,0.8038351958241485,0.792065544839146,0.5220570314404095,0.5309667673716012,0.9161676646706587,0.9024390243902439,undersample,0.9178088830701249,0.9146277834237876,0.7241845894489987,COMPLETE
57,0.38612143742255267,2025-09-23 12:06:03.301549,2025-09-23 12:06:04.074291,0 days 00:00:00.772742,32.45478280989608,gbtree,0.4675789931968919,0.5938318800578923,depthwise,18.036866361523266,0.0019406693727677016,9,11,0.4308879880535998,500,,0.3227509036581422,0.6711711883125789,none,0.5482254303486921,4.780305669429344,,,,0.2960961457307808,0.23932848807452145,0.23925061425061425,0.3227509036581422,0.3862228462872718,0.38612143742255267,0.6711711883125789,0.694927572517465,0.6854514686144744,0.23932848807452145,0.23925061425061425,1.0,1.0,none,0.8553239561594269,0.8518318321742171,0.5482254303486921,COMPLETE
58,0.5354030501089324,2025-09-23 12:06:04.191484,2025-09-23 12:06:04.821377,0 days 00:00:00.629893,2.256530482581745,gbtree,0.8184880420043354,5.546450586202596,lossguide,9.144703277689317,0.006221188701245915,0,8,50.522695366663356,700,,0.4332288137897275,0.6651335178484497,none,0.7377945585424219,0.629075760884958,,,,0.2308457968471987,0.8282321629644794,0.8253480753480753,0.4332288137897275,0.5484391819160388,0.5354030501089324,0.6651335178484497,0.6774770687981545,0.6695621128380119,0.739477503628447,0.7363295880149813,0.4358426005132592,0.4206247325631151,none,0.870481512319959,0.8713994163505794,0.7377945585424219,COMPLETE
59,0.7012268878520822,2025-09-23 12:06:04.940435,2025-09-23 12:06:05.433194,0 days 00:00:00.492759,0.010372065579980064,gbtree,0.8521595162514508,3.1083997714331604,lossguide,2.0500211517291755,0.04077559288427696,1,3,1.5335563217371664,400,,0.416336362662697,0.9447239544079333,oversample,0.6727528281781672,0.7564239919526371,,,,0.7822170185715345,0.8158460436073293,0.822993447993448,0.416336362662697,0.6939955774791631,0.7012268878520822,0.9447239544079333,0.8179916355501233,0.8102954828104842,0.5761084439423891,0.5881159420289855,0.8725406330196749,0.8682071031236628,oversample,0.9229394317081276,0.9214188304473614,0.6727528281781672,COMPLETE
60,0.6271331058020477,2025-09-23 12:06:05.551975,2025-09-23 12:06:10.770266,0 days 00:00:05.218291,0.0002600734104278698,dart,0.7878510197044488,4.82584241712101,lossguide,2.393127366617751,0.0015570483141012501,5,7,0.8902300221587525,300,forest,0.6686876267483333,0.9369160891673591,undersample,0.8619706992506629,3.1932569047170922,0.49990428905848266,uniform,0.1775335268706639,0.9033386701499235,0.727710103388269,0.7315724815724816,0.6686876267483333,0.62439988703756,0.6271331058020477,0.9369160891673591,0.7558274832661632,0.7506204950363491,0.46606239460370996,0.4696485623003195,0.9456800684345594,0.9435173299101413,undersample,0.9060230366880289,0.9044294659634865,0.8619706992506629,COMPLETE
61,0.47535393200372017,2025-09-23 12:06:10.887172,2025-09-23 12:06:11.590959,0 days 00:00:00.703787,0.00038553002341653903,gbtree,0.9507296173555086,5.068629584873134,lossguide,2.6370536780602536,0.0015636400150091465,6,3,0.48831755122066245,800,,0.3040254782624373,0.515330524162859,undersample,0.8543851954705244,1.4955336876970113,,,,0.6119377615494148,0.47620022520217015,0.48024160524160525,0.3040254782624373,0.4732887287699434,0.47535393200372017,0.515330524162859,0.651458144193972,0.6490813046018545,0.3116442998508879,0.3133514986376022,0.9833190761334474,0.9841677364142063,undersample,0.8611377798069011,0.8659187848704444,0.8543851954705244,COMPLETE
62,0.0,2025-09-23 12:06:11.709386,2025-09-23 12:06:44.761250,0 days 00:00:33.051864,0.0864473754534157,dart,0.6709112002335893,0.20950069267730465,depthwise,0.029491243275404203,0.0011577598613864803,6,4,2.344827385218518,700,tree,0.698326117183854,0.8596945310019868,oversample,0.7357286596771326,0.6734816471274722,0.3198111214818708,weighted,0.853686271015957,0.3949423002249858,0.7606715119254785,0.7607493857493858,0.698326117183854,0.0,0.0,0.8596945310019868,0.7759295583702114,0.766294224938734,0.0,0.0,0.0,0.0,oversample,0.9032156000588938,0.8997931447134203,0.7357286596771326,COMPLETE
63,0.5875564475664827,2025-09-23 12:06:44.881119,2025-09-23 12:06:45.497034,0 days 00:00:00.615915,2.318791274884052,gbtree,0.5440927875013919,3.1673066655345625,lossguide,0.5757565081206152,0.008809505792143955,5,4,0.2663494639719181,400,,0.687682348687074,0.616386336090556,oversample,0.5067543533133594,0.9217275146355038,,,,0.219418163697649,0.8332480294810114,0.8316953316953317,0.687682348687074,0.597479614529281,0.5875564475664827,0.616386336090556,0.6946720570108854,0.6819689859204063,0.7074312463428906,0.7101273499090358,0.5171086398631308,0.5010697475395807,oversample,0.8782368074278804,0.8782862814285666,0.5067543533133594,COMPLETE
64,0.6199862164024811,2025-09-23 12:06:45.616178,2025-09-23 12:07:32.958711,0 days 00:00:47.342533,0.11676985083856073,dart,0.24086038413540545,0.05310047614667801,depthwise,0.0001169851593786895,0.04051181825526435,1,8,1.802646587299523,800,tree,0.4058598392011201,0.5704787382618468,oversample,0.8197313872370051,4.721333563604857,0.0003321092951022453,uniform,0.8475010158507807,0.2666327837751994,0.7152216194083325,0.7177518427518428,0.4058598392011201,0.6182766190998902,0.6199862164024811,0.5704787382618468,0.8206595201319401,0.8102717933797624,0.45515151515151514,0.45729971533143554,0.9636441402908469,0.9623448866067608,oversample,0.9243001683351101,0.9204784142480524,0.8197313872370051,COMPLETE
65,0.6867343367168358,2025-09-23 12:07:33.076492,2025-09-23 12:07:33.645898,0 days 00:00:00.569406,0.0005268222027524295,gbtree,0.908017480969445,5.24577067478626,lossguide,0.013345932714603697,0.039124069766745234,0,3,54.93549253933805,700,,0.6868219672308877,0.9140733066083475,undersample,0.7762195294958165,2.060762889762946,,,,0.8039208833100546,0.8119561879414474,0.8167485667485668,0.6868219672308877,0.6839841734044383,0.6867343367168358,0.9140733066083475,0.7931598579453807,0.7861939971256282,0.5720863309352519,0.5809890435297601,0.8502994011976048,0.8395378690629012,undersample,0.9138361779238686,0.9118411421880618,0.7762195294958165,COMPLETE
66,0.6442669880970318,2025-09-23 12:07:33.767444,2025-09-23 12:07:34.382643,0 days 00:00:00.615199,0.01401352215547446,gbtree,0.5530993146659889,2.0279604118699526,lossguide,0.03479571942742212,0.005590419984079762,0,3,2.064276368752705,600,,0.6624925679149136,0.8154159042049018,undersample,0.7762906662552522,3.275927711899137,,,,0.3309474089213188,0.753505988330433,0.7582923832923832,0.6624925679149136,0.6421991084695394,0.6442669880970318,0.8154159042049018,0.7675419355725476,0.7581498939397915,0.4920309653916211,0.4972093023255814,0.9242942686056459,0.9148480958493795,undersample,0.905827913928185,0.9018519948495491,0.7762906662552522,COMPLETE
67,0.6572902015939991,2025-09-23 12:07:34.503782,2025-09-23 12:07:35.179306,0 days 00:00:00.675524,0.00960823099641637,gbtree,0.4246875957057942,1.9891133466685962,depthwise,54.542991940364736,0.01436192943554713,3,4,0.10143641847930975,700,,0.6167045684721484,0.698512916141337,undersample,0.6961594700327297,0.6414097079178942,,,,0.7107120846215589,0.8530044016787798,0.8503276003276004,0.6167045684721484,0.667900092506938,0.6572902015939991,0.698512916141337,0.7751088780397548,0.7681239117552598,0.7270896273917422,0.7268014515292898,0.6176218990590248,0.5999144201968335,undersample,0.9003637571733516,0.90127933225872,0.6961594700327297,COMPLETE
